subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_mean,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,log_bias_un_mean,antilog_bias_sd,antilog_bias_sem,antilog_bias_var,antilog_bias_n,antilog_bias_mean,absantilog_bias_sd,absantilog_bias_sem,absantilog_bias_var,absantilog_bias_n,absantilog_bias_mean,antilog_bias_sd_un,antilog_bias_sem_un,antilog_bias_var_un,antilog_bias_n_un,antilog_bias_un_mean,antilog_bias_sd_un_p,antilog_bias_sem_un_p,antilog_bias_var_un_p,antilog_bias_n_un_p,antilog_bias_un_p_mean,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,abs_bias_mean
T010,5,Ear level,2,ROVED,sitting,0.496655480858378,0.248327740429189,0.24666666666666667,4,0.9,0.24832774042918898,0.12416387021459449,0.06166666666666666,4,-0.55,0.24832774042918898,0.12416387021459449,0.06166666666666666,4,0.55,0.29697642818728676,0.14848821409364338,0.08819499889887869,4,-0.4119543704721594,0.29697642818728676,0.14848821409364338,0.08819499889887869,4,0.4119543704721594,0.24832774042918898,0.12416387021459449,0.06166666666666666,4,-0.55,0.24832774042918898,0.12416387021459449,0.06166666666666666,4,0.55,2.408991643974869,1.2044958219874344,5.803240740740741,4,3.125,2.408991643974869,1.2044958219874344,5.803240740740741,4,2.125,0.49665548085837796,0.24832774042918898,0.24666666666666665,4,-1.1
T011,5,Ear level,2,ROVED,sitting,0.27386127875258304,0.12247448713915889,0.075,5,1.8,0.13693063937629152,0.06123724356957944,0.01875,5,-0.1,0.13693063937629152,0.06123724356957944,0.01875,5,0.1,0.06843176434656237,0.030603615379831986,0.004682906371583445,5,-0.049975494643319976,0.06843176434656237,0.030603615379831986,0.004682906371583445,5,0.049975494643319976,0.13693063937629152,0.06123724356957944,0.01875,5,-0.1,0.13693063937629152,0.06123724356957944,0.01875,5,0.1,0.18257418583505533,0.08164965809277258,0.03333333333333332,5,1.1333333333333333,0.18257418583505533,0.08164965809277258,0.03333333333333332,5,0.1333333333333333,0.27386127875258304,0.12247448713915889,0.075,5,-0.2
T012,5,Ear level,2,ROVED,sitting,0.5477225575051661,0.22360679774997896,0.3,6,1.5,0.27386127875258304,0.11180339887498948,0.075,6,-0.25,0.27386127875258304,0.11180339887498948,0.075,6,0.25,0.16488091911084485,0.0673123533571129,0.02718571748683696,6,-0.1505149978319906,0.16488091911084485,0.0673123533571129,0.02718571748683696,6,0.1505149978319906,0.27386127875258304,0.11180339887498948,0.075,6,-0.25,0.27386127875258304,0.11180339887498948,0.075,6,0.25,0.5477225575051661,0.22360679774997896,0.3,6,1.5,0.5477225575051661,0.22360679774997896,0.3,6,0.5,0.5477225575051661,0.22360679774997896,0.3,6,-0.5
T013,5,Ear level,2,ROVED,sitting,0.1643167672515498,0.07348469228349533,0.026999999999999996,5,0.38,0.08215838362577493,0.03674234614174768,0.0067500000000000025,5,-0.8099999999999999,0.08215838362577493,0.03674234614174768,0.0067500000000000025,5,0.8099999999999999,0.19156705444256922,0.08567139119659757,0.036697936347802274,5,-0.7545512436993875,0.19156705444256922,0.08567139119659757,0.036697936347802274,5,0.7545512436993875,0.08215838362577489,0.03674234614174766,0.0067499999999999965,5,-0.81,0.08215838362577489,0.03674234614174766,0.0067499999999999965,5,0.81,2.64154836748786,1.18133634311129,6.977777777777777,5,6.133333333333334,2.64154836748786,1.18133634311129,6.977777777777777,5,5.133333333333334,0.16431676725154987,0.07348469228349536,0.02700000000000001,5,-1.6199999999999999
T014,5,Ear level,2,ROVED,sitting,0.5,0.25,0.25,4,1.75,0.25,0.125,0.0625,4,-0.125,0.25,0.125,0.0625,4,0.125,0.1505149978319906,0.0752574989159953,0.022654764572364136,4,-0.0752574989159953,0.1505149978319906,0.0752574989159953,0.022654764572364136,4,0.0752574989159953,0.25,0.125,0.0625,4,-0.125,0.25,0.125,0.0625,4,0.125,0.5,0.25,0.25,4,1.25,0.5,0.25,0.25,4,0.25,0.5,0.25,0.25,4,-0.25
T015,5,Ear level,2,ROVED,sitting,0.19685019685029528,0.08803408430829504,0.03875,5,0.2,0.09842509842514763,0.044017042154147513,0.009687499999999998,5,-0.9,0.09842509842514763,0.044017042154147513,0.009687499999999998,5,0.9,0.4559439373376549,0.20390432756318017,0.20788487399496342,5,-1.1862237421184374,0.4559439373376549,0.20390432756318017,0.20788487399496342,5,1.1862237421184374,0.09842509842514763,0.044017042154147513,0.009687499999999998,5,-0.9,0.09842509842514763,0.044017042154147513,0.009687499999999998,5,0.9,17.399872285610474,7.781459446087931,302.7555555555554,5,22.133333333333333,17.399872285610474,7.781459446087931,302.7555555555554,5,21.133333333333333,0.19685019685029526,0.08803408430829503,0.03874999999999999,5,-1.8
T016,5,Ear level,2,ROVED,sitting,1.036822067666386,0.4232808366400098,1.075,6,1.25,0.518411033833193,0.2116404183200049,0.26875,6,-0.375,0.29226129861250305,0.11931517552730296,0.08541666666666667,6,0.5416666666666666,0.3427883633416431,0.13994276332513134,0.1175038620424423,6,-0.3218531184320312,0.26082374857831747,0.10648084946947454,0.06802902782244537,6,0.38055020478392493,0.518411033833193,0.2116404183200049,0.26875,6,-0.375,0.29226129861250305,0.11931517552730296,0.08541666666666667,6,0.5416666666666666,1.4053469322555197,0.5737304826019503,1.975,6,2.75,1.4053469322555197,0.5737304826019503,1.975,6,1.75,1.036822067666386,0.4232808366400098,1.075,6,-0.75
T017,5,Ear level,2,ROVED,sitting,1.51657508881031,0.6782329983125267,2.3,5,3.4,0.758287544405155,0.33911649915626335,0.575,5,0.7,0.4183300132670378,0.18708286933869706,0.175,5,0.9,0.2775225729325231,0.12411186767355295,0.07701877848708759,5,0.17501225267834,0.07881008288469192,0.03524494052851277,0.006211029164292011,5,0.2954242509439325,0.758287544405155,0.33911649915626335,0.575,5,0.7,0.4183300132670378,0.18708286933869706,0.175,5,0.9,0.3535533905932738,0.15811388300841897,0.125,5,2,0.3535533905932738,0.15811388300841897,0.125,5,1,1.51657508881031,0.6782329983125267,2.3,5,1.4
T018,5,Ear level,2,ROVED,sitting,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.375,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.3125,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.3125,0.14687411489543842,0.07343705744771921,0.021572005626318443,4,-0.18174968198406558,0.14687411489543842,0.07343705744771921,0.021572005626318443,4,0.18174968198406558,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.3125,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.3125,0.5,0.25,0.25,4,1.5833333333333333,0.5,0.25,0.25,4,0.5833333333333333,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,-0.625
T019,5,Ear level,2,ROVED,sitting,0.8049844718999243,0.36,0.6479999999999999,5,1.54,0.40249223594996214,0.18,0.162,5,-0.23000000000000004,0.35071355833500367,0.15684387141358122,0.12300000000000001,5,0.29,0.31874937005869886,0.14254905184729735,0.10160116091281733,5,-0.18786043192927765,0.29910130865995055,0.1337621716645592,0.089461592842095,5,0.21213956807072232,0.40249223594996214,0.18,0.16199999999999998,5,-0.23,0.3507135583350036,0.1568438714135812,0.12299999999999998,5,0.29,1.711578219071509,0.7654410493303841,2.9294999999999987,5,2.03,1.711578219071509,0.7654410493303841,2.9294999999999987,5,1.0299999999999998,0.8049844718999243,0.36,0.648,5,-0.4600000000000001
T020,5,Ear level,2,ROVED,sitting,0.5477225575051661,0.22360679774997896,0.3,6,1.5,0.27386127875258304,0.11180339887498948,0.075,6,-0.25,0.27386127875258304,0.11180339887498948,0.075,6,0.25,0.16488091911084485,0.0673123533571129,0.02718571748683696,6,-0.1505149978319906,0.16488091911084485,0.0673123533571129,0.02718571748683696,6,0.1505149978319906,0.27386127875258304,0.11180339887498948,0.075,6,-0.25,0.27386127875258304,0.11180339887498948,0.075,6,0.25,0.5477225575051661,0.22360679774997896,0.3,6,1.5,0.5477225575051661,0.22360679774997896,0.3,6,0.5,0.5477225575051661,0.22360679774997896,0.3,6,-0.5
T021,5,Ear level,2,ROVED,sitting,2.9154759474226504,1.3038404810405297,8.5,5,3,1.4577379737113252,0.6519202405202649,2.125,5,0.5,1.1937336386313322,0.5338539126015656,1.425,5,0.9,0.3770016097277939,0.16860024539563861,0.14213021373734783,5,0.03521825181113625,0.22007150366593103,0.09841896842152319,0.0484314667257839,5,0.2760422483423212,1.4577379737113252,0.6519202405202649,2.125,5,0.5,1.1937336386313322,0.5338539126015656,1.425,5,0.9,1.140175425099138,0.5099019513592785,1.3,5,2.1,1.140175425099138,0.5099019513592785,1.3,5,1.1,2.9154759474226504,1.3038404810405297,8.5,5,1
T001,2,Floor level,2,ROVED,sitting,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,-0.3010299956639812,0,0,0,5,0.3010299956639812,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,2,0,0,0,5,1,0,0,0,5,-1
T002,2,Floor level,2,ROVED,sitting,0.3403429642777023,0.17017148213885114,0.11583333333333332,4,1.075,0.17017148213885114,0.08508574106942557,0.02895833333333333,4,-0.4625,0.17017148213885114,0.08508574106942557,0.02895833333333333,4,0.4625,0.1355443355356743,0.06777216776783715,0.01837226689580746,4,-0.28566687589218287,0.1355443355356743,0.06777216776783715,0.01837226689580746,4,0.28566687589218287,0.17017148213885114,0.08508574106942557,0.02895833333333333,4,-0.4625,0.17017148213885114,0.08508574106942557,0.02895833333333333,4,0.4625,0.5931710140017395,0.2965855070008698,0.35185185185185186,4,2,0.5931710140017395,0.2965855070008698,0.35185185185185186,4,1,0.3403429642777023,0.17017148213885114,0.11583333333333332,4,-0.925
T003,2,Floor level,2,ROVED,sitting,0.6377042156569663,0.2603416558635552,0.4066666666666667,6,1.9666666666666668,0.31885210782848317,0.1301708279317776,0.10166666666666667,6,-0.016666666666666663,0.248327740429189,0.10137937550497034,0.06166666666666667,6,0.18333333333333332,0.15418478356789608,0.0629456743071343,0.02377294748387896,6,-0.028449371194829178,0.12502312375718755,0.0510404765423238,0.015630781474005033,6,0.08714645754672293,0.31885210782848317,0.1301708279317776,0.10166666666666667,6,-0.016666666666666663,0.248327740429189,0.10137937550497034,0.06166666666666667,6,0.18333333333333332,0.407365317691152,0.16630619454168127,0.16594650205761316,6,1.2685185185185186,0.407365317691152,0.16630619454168127,0.16594650205761316,6,0.26851851851851855,0.6377042156569663,0.2603416558635552,0.4066666666666667,6,-0.033333333333333326
T004,2,Floor level,2,ROVED,sitting,0.22360679774997896,0.09999999999999999,0.05,5,0.9,0.11180339887498948,0.049999999999999996,0.0125,5,-0.55,0.11180339887498948,0.049999999999999996,0.0125,5,0.55,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,-0.3612359947967774,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.3612359947967774,0.11180339887498948,0.049999999999999996,0.0125,5,-0.55,0.11180339887498948,0.049999999999999996,0.0125,5,0.55,0.8944271909999159,0.39999999999999997,0.8,5,2.4,0.8944271909999159,0.39999999999999997,0.8,5,1.4,0.22360679774997896,0.09999999999999999,0.05,5,-1.1
T005,2,Floor level,2,ROVED,sitting,1.140175425099138,0.5099019513592785,1.3,5,4.6,0.570087712549569,0.25495097567963926,0.325,5,1.3,0.570087712549569,0.25495097567963926,0.325,5,1.3,0.11554069711945303,0.05167137058536222,0.013349652690849182,5,0.35002450535668,0.11554069711945303,0.05167137058536222,0.013349652690849182,5,0.35002450535668,0.570087712549569,0.25495097567963926,0.325,5,1.3,0.570087712549569,0.25495097567963926,0.325,5,1.3,0.570087712549569,0.25495097567963926,0.325,5,2.3,0.570087712549569,0.25495097567963926,0.325,5,1.3,1.140175425099138,0.5099019513592785,1.3,5,2.6
T007,2,Floor level,2,ROVED,sitting,0.408248290463863,0.16666666666666669,0.16666666666666666,6,1.1666666666666667,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,-0.4166666666666667,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,0.4166666666666667,0.12289498110816442,0.05017166594399687,0.01510317638157609,6,-0.25085832971998434,0.12289498110816442,0.05017166594399687,0.01510317638157609,6,0.25085832971998434,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,-0.4166666666666667,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,0.4166666666666667,0.408248290463863,0.16666666666666669,0.16666666666666666,6,1.8333333333333333,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.8333333333333334,0.408248290463863,0.16666666666666669,0.16666666666666666,6,-0.8333333333333334
T008,2,Floor level,2,ROVED,sitting,0.27386127875258304,0.12247448713915889,0.075,5,0.8,0.13693063937629152,0.06123724356957944,0.01875,5,-0.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,-0.42144199392957366,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.42144199392957366,0.13693063937629152,0.06123724356957944,0.01875,5,-0.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,1.0954451150103321,0.48989794855663554,1.2,5,2.8,1.0954451150103321,0.48989794855663554,1.2,5,1.8,0.27386127875258304,0.12247448713915889,0.075,5,-1.2
T009,2,Floor level,2,ROVED,sitting,0,0,0,5,0.5,0,0,0,5,-0.75,0,0,0,5,0.75,0,0,0,5,-0.6020599913279624,0,0,0,5,0.6020599913279624,0,0,0,5,-0.75,0,0,0,5,0.75,0,0,0,5,4,0,0,0,5,3,0,0,0,5,-1.5
T010,2,Floor level,2,ROVED,sitting,0.6751543033509698,0.3375771516754849,0.4558333333333333,4,0.925,0.3375771516754849,0.16878857583774245,0.11395833333333334,4,-0.5375,0.3375771516754849,0.16878857583774245,0.11395833333333334,4,0.5375,0.42279920995765313,0.21139960497882657,0.17875917194081567,4,-0.4629843661361406,0.42279920995765313,0.21139960497882657,0.17875917194081567,4,0.4629843661361406,0.3375771516754849,0.16878857583774245,0.11395833333333334,4,-0.5375,0.3375771516754849,0.16878857583774245,0.11395833333333334,4,0.5375,4.087016479499893,2.0435082397499467,16.703703703703702,4,4.166666666666667,4.087016479499893,2.0435082397499467,16.703703703703702,4,3.1666666666666665,0.6751543033509698,0.3375771516754849,0.45583333333333337,4,-1.075
T011,2,Floor level,2,ROVED,sitting,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,1.4166666666666667,0.10206207261596575,0.04166666666666667,0.010416666666666666,6,-0.2916666666666667,0.10206207261596575,0.04166666666666667,0.010416666666666666,6,0.2916666666666667,0.07188895547511111,0.029348543175946876,0.0051680219193025075,6,-0.15428727978424683,0.07188895547511111,0.029348543175946876,0.0051680219193025075,6,0.15428727978424683,0.10206207261596575,0.04166666666666667,0.010416666666666666,6,-0.2916666666666667,0.10206207261596575,0.04166666666666667,0.010416666666666666,6,0.2916666666666667,0.2721655269759087,0.11111111111111112,0.07407407407407408,6,1.4444444444444444,0.2721655269759087,0.11111111111111112,0.07407407407407408,6,0.44444444444444436,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,-0.5833333333333334
T012,2,Floor level,2,ROVED,sitting,0.8366600265340756,0.3741657386773941,0.7,5,2.2,0.4183300132670378,0.18708286933869706,0.175,5,0.1,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.1950076954959346,0.08721009265289786,0.03802800130263516,5,0.010230504489476256,0.12970929389460292,0.058007759692366115,0.016824500922636477,5,0.13064250275506872,0.4183300132670378,0.18708286933869706,0.175,5,0.1,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.4183300132670378,0.18708286933869706,0.175,5,1.4,0.4183300132670378,0.18708286933869706,0.175,5,0.4,0.8366600265340756,0.3741657386773941,0.7,5,0.2
T013,2,Floor level,2,ROVED,sitting,0.1816590212458495,0.08124038404635961,0.03300000000000001,5,0.56,0.09082951062292476,0.040620192023179805,0.00825,5,-0.72,0.09082951062292476,0.040620192023179805,0.00825,5,0.72,0.15769084116400492,0.0705214880543674,0.024866401387011426,5,-0.5739332463009988,0.15769084116400492,0.0705214880543674,0.024866401387011426,5,0.5739332463009988,0.09082951062292474,0.0406201920231798,0.008249999999999999,5,-0.72,0.09082951062292474,0.0406201920231798,0.008249999999999999,5,0.72,1.600347184554374,0.7156970184527963,2.5611111111111113,5,3.966666666666667,1.600347184554374,0.7156970184527963,2.5611111111111113,5,2.966666666666667,0.1816590212458495,0.08124038404635961,0.033,5,-1.44
T014,2,Floor level,2,ROVED,sitting,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,1.5,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,-0.25,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.25,0.17379974903075143,0.08689987451537572,0.03020635276315218,4,-0.1505149978319906,0.17379974903075143,0.08689987451537572,0.03020635276315218,4,0.1505149978319906,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,-0.25,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.25,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,1.5,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.5,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,-0.5
T015,2,Floor level,2,ROVED,sitting,0.10954451150103323,0.0447213595499958,0.012000000000000002,6,0.4,0.0547722557505166,0.022360679774997894,0.0029999999999999988,6,-0.8,0.0547722557505166,0.022360679774997894,0.0029999999999999988,6,0.8,0.12151156451919394,0.04960688848655032,0.014765060311902233,6,-0.7129843661361406,0.12151156451919394,0.04960688848655032,0.014765060311902233,6,0.7129843661361406,0.0547722557505166,0.022360679774997894,0.0029999999999999988,6,-0.8,0.0547722557505166,0.022360679774997894,0.0029999999999999988,6,0.8,1.460593486680443,0.596284793999944,2.1333333333333337,6,5.333333333333334,1.460593486680443,0.596284793999944,2.1333333333333337,6,4.333333333333334,0.1095445115010332,0.04472135954999579,0.011999999999999995,6,-1.6
T016,2,Floor level,2,ROVED,sitting,1.02469507659596,0.458257569495584,1.05,5,2.1,0.51234753829798,0.229128784747792,0.2625,5,0.05,0.33541019662496846,0.15,0.1125,5,0.35,0.320937979158448,0.1435278275919401,0.10300118646630843,5,-0.04997549464331998,0.24615886274174867,0.11008559007091805,0.06059418570631106,5,0.19084850188786498,0.51234753829798,0.229128784747792,0.2625,5,0.05,0.33541019662496846,0.15,0.1125,5,0.35,1.2549900398011133,0.5612486080160912,1.575,5,1.8,1.2549900398011133,0.5612486080160912,1.575,5,0.8,1.02469507659596,0.458257569495584,1.05,5,0.1
T017,2,Floor level,2,ROVED,sitting,0.7071067811865476,0.31622776601683794,0.5,5,4,0.3535533905932738,0.15811388300841897,0.125,5,1,0.3535533905932738,0.15811388300841897,0.125,5,1,0.07881008288469192,0.03524494052851277,0.006211029164292011,5,0.2954242509439325,0.07881008288469192,0.03524494052851277,0.006211029164292011,5,0.2954242509439325,0.3535533905932738,0.15811388300841897,0.125,5,1,0.3535533905932738,0.15811388300841897,0.125,5,1,0.3535533905932738,0.15811388300841897,0.125,5,2,0.3535533905932738,0.15811388300841897,0.125,5,1,0.7071067811865476,0.31622776601683794,0.5,5,2
T018,2,Floor level,2,ROVED,sitting,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.125,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.4375,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.4375,0.22507863528324507,0.11253931764162253,0.050660392060968056,4,-0.2882418650521359,0.22507863528324507,0.11253931764162253,0.050660392060968056,4,0.2882418650521359,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.4375,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.4375,1.261979632400061,0.6309898162000305,1.5925925925925928,4,2.1666666666666665,1.261979632400061,0.6309898162000305,1.5925925925925928,4,1.1666666666666665,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,-0.875
