subject,block,condition,target_distance,type,location,log_bias,log_bias_un,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,slope,intercepto
S015,2,Floor level,6,ROVED,standing,-0.30123870756988397,0.30123870756988397,0.7300684899377592,0.32649655434629016,0.5329999999999999,5,3.06,0.12167808165629317,0.05441609239104834,0.014805555555555548,5,-0.49,0.12167808165629317,0.05441609239104834,0.014805555555555548,5,0.49,0.09506090451452104,0.04251252889941713,0.009036575567118886,5,0.09506090451452104,0.04251252889941713,0.009036575567118886,5,0.7300684899377592,0.32649655434629016,0.5329999999999999,5,0.30789122225292453,1.3066689693285434
S015,3,Ear level,2,NORMAL,standing,-0.13262578639230266,0.1411015060202779,0.4559824558028521,0.20392155354449415,0.20792,5,1.528,0.22799122790142606,0.10196077677224707,0.05198,5,-0.236,0.19919839356781968,0.08908422980528033,0.039679999999999986,5,0.256,0.13121325461169614,0.05868035137214807,0.017216918185793798,5,0.11965313808892149,0.053510510097599544,0.014316873454526514,5,0.4559824558028521,0.20392155354449415,0.20792,5,0.4432495164410055,0.545733075435204
S015,3,Ear level,2.9,NORMAL,standing,-0.25802696414594795,0.25802696414594795,0.4328048058882895,0.1935561933909633,0.18732,5,1.648,0.1492430365132033,0.06674351496240115,0.022273483947681333,5,-0.4317241379310345,0.1492430365132033,0.06674351496240115,0.022273483947681333,5,0.4317241379310345,0.11827323922473812,0.05289340056512179,0.013988559116712132,5,0.11827323922473812,0.05289340056512179,0.013988559116712132,5,0.4328048058882895,0.1935561933909633,0.18732,5,0.4432495164410055,0.545733075435204
S015,3,Ear level,4.2,NORMAL,standing,-0.22876724777973065,0.22876724777973065,0.42190046219457966,0.18867962264113203,0.17799999999999994,5,2.51,0.10045249099870943,0.04492371967646,0.010090702947845798,5,-0.40238095238095245,0.10045249099870943,0.04492371967646,0.010090702947845798,5,0.40238095238095245,0.07607295694121956,0.03402086059399628,0.005787094777780644,5,0.07607295694121956,0.03402086059399628,0.005787094777780644,5,0.42190046219457966,0.18867962264113203,0.17799999999999994,5,0.4432495164410055,0.545733075435204
S015,3,Ear level,6,NORMAL,standing,-0.2766720818921219,0.2766720818921219,0.36469165057620934,0.1630950643030009,0.13299999999999998,5,3.19,0.060781941762701554,0.027182510717166812,0.003694444444444443,5,-0.4683333333333333,0.060781941762701554,0.027182510717166812,0.003694444444444443,5,0.4683333333333333,0.05033158222415966,0.02250896785366821,0.002533268169187345,5,0.05033158222415966,0.02250896785366821,0.002533268169187345,5,0.36469165057620934,0.1630950643030009,0.13299999999999998,5,0.4432495164410055,0.545733075435204
S015,5,Ear level,2,ROVED,standing,0.19430413586941003,0.20321469375387094,0.882043082847998,0.3944616584663205,0.7780000000000002,5,3.24,0.441021541423999,0.19723082923316024,0.19450000000000006,5,0.62,0.40373258476372703,0.18055470085267789,0.16300000000000003,5,0.64,0.13420030112928483,0.06001619918520453,0.018009720823190724,5,0.11654217110680999,0.0521192433680478,0.013582077646288979,5,0.882043082847998,0.3944616584663205,0.7780000000000002,5,0.05735470203555291,2.599319333149121
S015,5,Ear level,2.9,ROVED,standing,-0.20929415420834785,0.25012917743400764,1.0984838035522722,0.5492419017761361,1.2066666666666668,4,2,0.3787875184663007,0.18939375923315035,0.1434799841458581,4,-0.31034482758620685,0.20880347269637875,0.10440173634818938,0.04359889021006738,4,0.41379310344827586,0.2344799144413716,0.1172399572206858,0.05498083027643295,4,0.17310906115047486,0.08655453057523743,0.029966747052398848,4,1.0984838035522722,0.5492419017761361,1.2066666666666668,4,0.05735470203555291,2.599319333149121
S015,5,Ear level,4.2,ROVED,standing,-0.17719726218150733,0.17719726218150733,1.0490471867366118,0.46914816422959593,1.1004999999999998,5,2.9899999999999998,0.24977313969919335,0.11170194386418954,0.06238662131519275,5,-0.2880952380952382,0.24977313969919335,0.11170194386418954,0.06238662131519275,5,0.2880952380952382,0.19489813349054377,0.08716109503453684,0.037985282438097824,5,0.19489813349054377,0.08716109503453684,0.037985282438097824,5,1.049047186736612,0.46914816422959604,1.1005,5,0.05735470203555291,2.599319333149121
S015,5,Ear level,6,ROVED,standing,-0.3079729224046144,0.3079729224046144,0.7447594690010102,0.3040467800264368,0.5546666666666666,6,3.033333333333333,0.12412657816683505,0.05067446333773948,0.01540740740740741,6,-0.4944444444444444,0.12412657816683505,0.05067446333773948,0.01540740740740741,6,0.4944444444444444,0.11270481521880053,0.04601154814012089,0.012702375373503971,6,0.11270481521880053,0.04601154814012089,0.012702375373503971,6,0.7447594690010102,0.3040467800264368,0.5546666666666666,6,0.05735470203555291,2.599319333149121
S016,0,Floor level,2,NORMAL,standing,-0.3806179973983887,0.3806179973983887,0.2683281572999748,0.12,0.072,5,0.88,0.1341640786499874,0.06,0.018000000000000006,5,-0.56,0.1341640786499874,0.06,0.018000000000000006,5,0.56,0.17796418207150635,0.07958800173440751,0.031671250100380265,5,0.17796418207150635,0.07958800173440751,0.031671250100380265,5,0.2683281572999748,0.12,0.07200000000000002,5,0.8225200331583312,-0.5475131251727008
S016,0,Floor level,2.9,NORMAL,standing,-0.11734518747105456,0.1945378125959109,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,2.5,0.4451704995640709,0.22258524978203545,0.19817677368212447,4,-0.1379310344827586,0.2549548622163084,0.1274774311081542,0.0650019817677368,4,0.3448275862068966,0.2610837766029481,0.13054188830147406,0.06816473840525812,4,0.18990694667637895,0.09495347333818947,0.03606464839594504,4,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,0.8225200331583312,-0.5475131251727008
S016,0,Floor level,4.2,NORMAL,standing,-0.2975422054913463,0.2975422054913463,0.758287544405155,0.30956959368344517,0.575,6,2.25,0.1805446534297988,0.07370704611510599,0.03259637188208616,6,-0.4642857142857143,0.1805446534297988,0.07370704611510599,0.03259637188208616,6,0.4642857142857143,0.17797366071494558,0.07265744273447211,0.03167462390827856,6,0.17797366071494558,0.07265744273447211,0.03167462390827856,6,0.758287544405155,0.30956959368344517,0.575,6,0.8225200331583312,-0.5475131251727008
S016,0,Floor level,6,NORMAL,standing,-0.11794525125084739,0.11794525125084739,0.5477225575051661,0.24494897427831777,0.3,5,4.6,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,-0.2333333333333333,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.2333333333333333,0.0530798001726316,0.023738008283621864,0.0028174651863665016,5,0.0530798001726316,0.023738008283621864,0.0028174651863665016,5,0.5477225575051661,0.24494897427831777,0.3,5,0.8225200331583312,-0.5475131251727008
S016,2,Floor level,2,ROVED,standing,-0.38127767235099996,0.38127767235099996,0.22003787552752518,0.08983008652141244,0.04841666666666666,6,0.8583333333333334,0.11001893776376258,0.044915043260706215,0.012104166666666662,6,-0.5708333333333333,0.11001893776376258,0.044915043260706215,0.012104166666666662,6,0.5708333333333333,0.12489216391032504,0.05098701240872277,0.015598052606203495,6,0.12489216391032504,0.05098701240872277,0.015598052606203495,6,0.22003787552752516,0.08983008652141243,0.04841666666666665,6,0.3471216726535876,0.23044901906603987
S016,2,Floor level,2.9,ROVED,standing,-0.2948365346304251,0.2948365346304251,0.45734742446707477,0.22867371223353739,0.20916666666666667,4,1.525,0.15770600843692234,0.07885300421846117,0.024871185097106622,4,-0.47413793103448276,0.15770600843692234,0.07885300421846117,0.024871185097106622,4,0.47413793103448276,0.13718457371406456,0.06859228685703228,0.01881960726510961,4,0.13718457371406456,0.06859228685703228,0.01881960726510961,4,0.45734742446707477,0.22867371223353739,0.20916666666666667,4,0.3471216726535876,0.23044901906603987
S016,2,Floor level,4.2,ROVED,standing,-0.511988790244443,0.511988790244443,0.4219004621945797,0.18867962264113206,0.178,5,1.34,0.10045249099870943,0.04492371967646,0.010090702947845798,5,-0.680952380952381,0.10045249099870943,0.04492371967646,0.010090702947845798,5,0.680952380952381,0.12845462726089174,0.057446655715950305,0.016500591264734632,5,0.12845462726089174,0.057446655715950305,0.016500591264734632,5,0.4219004621945797,0.18867962264113206,0.178,5,0.3471216726535876,0.23044901906603987
S016,2,Floor level,6,ROVED,standing,-0.4336244658768812,0.4336244658768812,1.1260550608207398,0.5035871324805669,1.268,5,2.44,0.1876758434701233,0.08393118874676114,0.035222222222222224,5,-0.5933333333333333,0.1876758434701233,0.08393118874676114,0.035222222222222224,5,0.5933333333333333,0.22610824248640768,0.10111868009452273,0.051124937320292135,5,0.22610824248640768,0.10111868009452273,0.051124937320292135,5,1.1260550608207398,0.5035871324805669,1.268,5,0.3471216726535876,0.23044901906603987
S016,3,Ear level,2,NORMAL,standing,-0.1595841117985224,0.2180353260698176,0.7483314773547881,0.3346640106136301,0.5599999999999998,5,1.5,0.37416573867739406,0.16733200530681505,0.13999999999999996,5,-0.25,0.08944271909999157,0.039999999999999994,0.007999999999999998,5,0.41,0.18320214588504766,0.08193049036455999,0.033563026256886286,5,0.07728281123300186,0.0345619238818553,0.005972632912075799,5,0.7483314773547881,0.3346640106136301,0.5599999999999998,5,0.05404807957999456,1.3259684995855199
S016,3,Ear level,2.9,NORMAL,standing,-0.3159192459343624,0.3159192459343624,0.3781534080237808,0.16911534525287764,0.14300000000000002,5,1.44,0.130397726904752,0.05831563629409574,0.01700356718192628,5,-0.503448275862069,0.130397726904752,0.05831563629409574,0.01700356718192628,5,0.503448275862069,0.11360553151279246,0.050805938216519686,0.012906216790304079,5,0.11360553151279246,0.050805938216519686,0.012906216790304079,5,0.3781534080237808,0.16911534525287764,0.14300000000000002,5,0.05404807957999456,1.3259684995855199
S016,3,Ear level,4.2,NORMAL,standing,-0.46589900596878825,0.46589900596878825,0.396232255123179,0.1772004514666935,0.157,5,1.48,0.0943410131245664,0.04219058368254606,0.00890022675736961,5,-0.6476190476190476,0.0943410131245664,0.04219058368254606,0.00890022675736961,5,0.6476190476190476,0.11959097462363467,0.053482709750779886,0.014302001211430833,5,0.11959097462363467,0.053482709750779886,0.014302001211430833,5,0.396232255123179,0.1772004514666935,0.157,5,0.05404807957999456,1.3259684995855199
S016,3,Ear level,6,NORMAL,standing,-0.5714664992862537,0.5714664992862537,0.6082762530298219,0.27202941017470883,0.37,5,1.7,0.10137937550497031,0.045338235029118136,0.010277777777777775,5,-0.7166666666666667,0.10137937550497031,0.045338235029118136,0.010277777777777775,5,0.7166666666666667,0.16341366122342685,0.07308081098954078,0.02670402467444492,5,0.16341366122342685,0.07308081098954078,0.02670402467444492,5,0.6082762530298219,0.27202941017470883,0.36999999999999994,5,0.05404807957999456,1.3259684995855199
S016,5,Ear level,2,ROVED,standing,-0.21379746625583,0.21379746625583,0.23021728866442676,0.10295630140987,0.05299999999999999,5,1.24,0.11510864433221338,0.051478150704935,0.013249999999999998,5,-0.38,0.11510864433221338,0.051478150704935,0.013249999999999998,5,0.38,0.08260909593863672,0.0369439108157187,0.0068242627317988865,5,0.08260909593863672,0.0369439108157187,0.0068242627317988865,5,0.23021728866442676,0.10295630140987,0.05299999999999999,5,0.11966933775444419,0.9236649166436395
S016,5,Ear level,2.9,ROVED,standing,-0.3985798716231296,0.3985798716231296,0.23629078131263043,0.11814539065631521,0.05583333333333333,4,1.175,0.08147957976297601,0.040739789881488006,0.00663892191835117,4,-0.5948275862068966,0.08147957976297601,0.040739789881488006,0.00663892191835117,4,0.5948275862068966,0.08363968012859324,0.04181984006429662,0.006995596092013396,4,0.08363968012859324,0.04181984006429662,0.006995596092013396,4,0.23629078131263043,0.11814539065631521,0.05583333333333333,4,0.11966933775444419,0.9236649166436395
S016,5,Ear level,4.2,ROVED,standing,-0.47556294743384336,0.47556294743384336,0.23874672772626646,0.10677078252031312,0.05700000000000001,5,1.42,0.05684445898244438,0.025421614885788833,0.003231292517006802,5,-0.661904761904762,0.05684445898244438,0.025421614885788833,0.003231292517006802,5,0.661904761904762,0.06955528140001532,0.0311060674809122,0.004837937170635318,5,0.06955528140001532,0.0311060674809122,0.004837937170635318,5,0.23874672772626637,0.10677078252031308,0.05699999999999997,5,0.11966933775444419,0.9236649166436395
S016,5,Ear level,6,ROVED,standing,-0.5633685402852677,0.5633685402852677,0.32041639575194447,0.13080944580232393,0.10266666666666668,6,1.6666666666666667,0.05340273262532406,0.021801574300387313,0.0028518518518518506,6,-0.7222222222222222,0.05340273262532406,0.021801574300387313,0.0028518518518518506,6,0.7222222222222222,0.08706138737086266,0.03554266255956684,0.007579685170939405,6,0.08706138737086266,0.03554266255956684,0.007579685170939405,6,0.32041639575194436,0.13080944580232387,0.10266666666666663,6,0.11966933775444419,0.9236649166436395
S017,0,Floor level,2,NORMAL,standing,0.058697086351893746,0.058697086351893746,0.5163977794943222,0.21081851067789195,0.26666666666666666,6,2.3333333333333335,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,0.16666666666666666,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,0.16666666666666666,0.09093313516471326,0.03712329697751358,0.008268835070884011,6,0.09093313516471326,0.03712329697751358,0.008268835070884011,6,0.5163977794943222,0.21081851067789195,0.26666666666666666,6,0.6081330017500226,1.2251312517269977
S017,0,Floor level,2.9,NORMAL,standing,0.004492752331230124,0.06903995322522007,0.7071067811865476,0.31622776601683794,0.5,5,3,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,0.03448275862068969,0.17172275307570664,0.07679674983213823,0.029488703923900114,5,0.15862068965517243,0.10734815241836632,0.048007553213295105,0.011523625827636805,5,0.07477107014312624,0.03343863911808704,0.005590712930348305,5,0.7071067811865476,0.31622776601683794,0.5,5,0.6081330017500226,1.2251312517269977
S017,0,Floor level,4.2,NORMAL,standing,-0.032400788510035486,0.09297735966053015,1,0.44721359549995793,1,5,4,0.2380952380952381,0.10647942749998998,0.05668934240362812,5,-0.04761904761904766,0.09759000729485333,0.04364357804719848,0.009523809523809525,5,0.2,0.11110129339444315,0.04968600888362464,0.012343497393918136,5,0.053383279238013455,0.023873728247610252,0.0028497745022037185,5,1,0.44721359549995793,1,5,0.6081330017500226,1.2251312517269977
S017,0,Floor level,6,NORMAL,standing,-0.10340874929963892,0.10340874929963892,0.5,0.25,0.25,4,4.75,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,-0.20833333333333331,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.20833333333333331,0.04845500650402823,0.024227503252014115,0.0023478876553054183,4,0.04845500650402823,0.024227503252014115,0.0023478876553054183,4,0.5,0.25,0.25,4,0.6081330017500226,1.2251312517269977
S017,2,Floor level,2,ROVED,standing,-0.12041199826559248,0.24082399653118497,1.3038404810405297,0.58309518948453,1.7,5,1.8,0.6519202405202649,0.291547594742265,0.425,5,-0.1,0.3535533905932738,0.15811388300841897,0.125,5,0.5,0.26924941342845155,0.12041199826559247,0.07249524663156523,5,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,1.3038404810405297,0.58309518948453,1.7,5,0.5124343741365018,1.5280602376347048
S017,2,Floor level,2.9,ROVED,standing,0.10906850138729764,0.10906850138729764,0.8366600265340756,0.3741657386773941,0.7,5,3.8,0.2885034574255433,0.12902266850944624,0.08323424494649226,5,0.3103448275862069,0.2885034574255433,0.12902266850944624,0.08323424494649226,5,0.3103448275862069,0.09477752588990639,0.04238579812581538,0.008982779413811875,5,0.09477752588990639,0.04238579812581538,0.008982779413811875,5,0.8366600265340756,0.3741657386773941,0.7,5,0.5124343741365018,1.5280602376347048
S017,2,Floor level,4.2,ROVED,standing,-0.0381584553634651,0.11503268000475228,1.2649110640673518,0.5163977794943223,1.6,6,4,0.3011693009684171,0.12295185226055294,0.09070294784580499,6,-0.047619047619047665,0.1265866796023929,0.051678795543173665,0.016024187452758874,6,0.25396825396825395,0.1307677576935433,0.053385713526181724,0.01710020645219725,6,0.05448363743526163,0.02224285184119849,0.002968466748177042,6,1.2649110640673518,0.5163977794943223,1.6,6,0.5124343741365018,1.5280602376347048
S017,2,Floor level,6,ROVED,standing,-0.15186375580366715,0.15186375580366715,0.5,0.25,0.25,4,4.25,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,-0.29166666666666663,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.29166666666666663,0.04845500650402823,0.024227503252014115,0.0023478876553054183,4,0.04845500650402823,0.024227503252014115,0.0023478876553054183,4,0.5,0.25,0.25,4,0.5124343741365018,1.5280602376347048
S017,3,Ear level,2,NORMAL,standing,0.20107900637734122,0.20107900637734122,0.44721359549995793,0.19999999999999998,0.2,5,3.2,0.22360679774997896,0.09999999999999999,0.05,5,0.6,0.22360679774997896,0.09999999999999999,0.05,5,0.6,0.05587430161582005,0.02498774732165999,0.0031219375810556307,5,0.05587430161582005,0.02498774732165999,0.0031219375810556307,5,0.44721359549995793,0.19999999999999998,0.2,5,0.806300082895828,1.7062171870682479
S017,3,Ear level,2.9,NORMAL,standing,0.18511074972961883,0.18511074972961883,1.3416407864998738,0.6,1.8,5,4.6,0.46263475396547377,0.20689655172413793,0.21403091557669446,5,0.5862068965517242,0.46263475396547377,0.20689655172413793,0.21403091557669446,5,0.5862068965517242,0.12970929389460292,0.058007759692366115,0.016824500922636473,5,0.12970929389460292,0.058007759692366115,0.016824500922636473,5,1.3416407864998738,0.6,1.8,5,0.806300082895828,1.7062171870682479
S017,3,Ear level,4.2,NORMAL,standing,0.008423208021149466,0.08382586154839515,1.140175425099138,0.5099019513592785,1.3,5,4.4,0.2714703393093186,0.12140522651411392,0.07369614512471655,5,0.047619047619047575,0.1628822035855911,0.07284313590846833,0.026530612244897948,5,0.2,0.11360553151279244,0.05080593821651968,0.012906216790304077,5,0.06489557767367614,0.0290221846234915,0.004211436001600133,5,1.140175425099138,0.5099019513592785,1.3,5,0.806300082895828,1.7062171870682479
